# associated file path and the corresponding camera poses
# time_stamp, rgb_image, depth_image, tx, ty, tz, qx, qy, qz, qw 
72.773 rgb/1692837090.808694.png depth/1692837090.807005.png 1.44694 0.096119 2.74662 0.0203558 -0.770648 0.0219937 0.636556
72.8064 rgb/1692837090.842151.png depth/1692837090.840444.png 1.45601 0.0955789 2.74363 0.0209982 -0.771994 0.0217306 0.634911
72.8403 rgb/1692837090.875993.png depth/1692837090.874361.png 1.46617 0.0956202 2.74388 0.0210435 -0.773815 0.0215064 0.632697
72.8719 rgb/1692837090.907657.png depth/1692837090.906008.png 1.4762 0.0975301 2.74756 0.0204338 -0.775905 0.0211174 0.630166
72.909 rgb/1692837090.944723.png depth/1692837090.942726.png 1.47961 0.107802 2.75085 0.0207277 -0.778222 0.0212596 0.627286
72.9421 rgb/1692837090.977854.png depth/1692837090.975919.png 1.48409 0.104357 2.75108 0.0191064 -0.780071 0.0195862 0.625092
72.9712 rgb/1692837091.006968.png depth/1692837091.005381.png 1.48828 0.0977524 2.75233 0.018112 -0.782043 0.0178998 0.622704
73.0045 rgb/1692837091.040270.png depth/1692837091.038671.png 1.49411 0.0919786 2.75239 0.0171167 -0.783769 0.0172612 0.620576
73.0511 rgb/1692837091.086811.png depth/1692837091.085045.png 1.5025 0.088444 2.76064 0.0168317 -0.786387 0.0167942 0.617277
73.0684 rgb/1692837091.104163.png depth/1692837091.103105.png 1.50672 0.0971702 2.77297 0.0182658 -0.789223 0.017853 0.613575
73.0992 rgb/1692837091.134890.png depth/1692837091.133782.png 1.51185 0.101209 2.76493 0.0185297 -0.789638 0.0185029 0.613014
73.1571 rgb/1692837091.192828.png depth/1692837091.190349.png 1.52083 0.0920657 2.77625 0.0173385 -0.792656 0.0164855 0.6092
73.1731 rgb/1692837091.208819.png depth/1692837091.207066.png 1.5278 0.0870352 2.7738 0.0156784 -0.794038 0.0157291 0.607463
73.2065 rgb/1692837091.242250.png depth/1692837091.240483.png 1.53491 0.0976909 2.77394 0.0171655 -0.795794 0.0157676 0.605119
73.2398 rgb/1692837091.275586.png depth/1692837091.273814.png 1.54363 0.102521 2.75412 0.0178184 -0.794627 0.015535 0.606637
73.2732 rgb/1692837091.308959.png depth/1692837091.307254.png 1.54717 0.0993988 2.75847 0.0170812 -0.796576 0.0151247 0.604107
73.3033 rgb/1692837091.339008.png depth/1692837091.337428.png 1.55486 0.100289 2.76202 0.0174016 -0.798114 0.0156274 0.602052
73.3511 rgb/1692837091.386854.png depth/1692837091.385143.png 1.56286 0.0975291 2.76353 0.0168655 -0.799615 0.015636 0.600072
73.3686 rgb/1692837091.404350.png depth/1692837091.403292.png 1.57019 0.10595 2.76759 0.0184668 -0.801204 0.016839 0.597869
73.417 rgb/1692837091.452692.png depth/1692837091.450935.png 1.58096 0.0994035 2.76839 0.0163057 -0.802803 0.0162049 0.595801
73.4348 rgb/1692837091.470523.png depth/1692837091.469504.png 1.5867 0.103037 2.77069 0.0171286 -0.804673 0.0159525 0.593257
73.4647 rgb/1692837091.500488.png depth/1692837091.499584.png 1.59091 0.102855 2.77688 0.017271 -0.806637 0.0158252 0.590583
73.5218 rgb/1692837091.557527.png depth/1692837091.555156.png 1.60265 0.101818 2.77724 0.0167444 -0.807464 0.01598 0.589462
73.5369 rgb/1692837091.572636.png depth/1692837091.571349.png 1.60822 0.102683 2.78026 0.0158322 -0.809201 0.0160278 0.5871
73.5776 rgb/1692837091.613304.png depth/1692837091.611560.png 1.61267 0.102615 2.78713 0.015492 -0.810944 0.0156873 0.584708
73.6033 rgb/1692837091.639042.png depth/1692837091.637627.png 1.61844 0.108613 2.79078 0.0170487 -0.811747 0.0159464 0.583543
73.6344 rgb/1692837091.670094.png depth/1692837091.668916.png 1.62603 0.118604 2.79273 0.0192838 -0.811593 0.0165419 0.583671
73.6714 rgb/1692837091.707113.png depth/1692837091.705498.png 1.63468 0.117109 2.79211 0.0186176 -0.810721 0.0160513 0.584916
73.7049 rgb/1692837091.740665.png depth/1692837091.739078.png 1.63537 0.123936 2.80319 0.0203434 -0.811161 0.0164043 0.584238
73.7384 rgb/1692837091.774112.png depth/1692837091.772361.png 1.64355 0.129617 2.8031 0.0214584 -0.809606 0.0167123 0.586343
73.7717 rgb/1692837091.807431.png depth/1692837091.805817.png 1.64851 0.14496 2.80354 0.023791 -0.807859 0.0181093 0.588617
73.805 rgb/1692837091.840713.png depth/1692837091.839148.png 1.65037 0.139211 2.81295 0.0223716 -0.807074 0.0174481 0.589768
73.8512 rgb/1692837091.886925.png depth/1692837091.885210.png 1.66065 0.137433 2.81358 0.0224821 -0.804915 0.0172335 0.592713
73.8688 rgb/1692837091.904535.png depth/1692837091.903508.png 1.67373 0.138783 2.81013 0.022305 -0.802428 0.0173528 0.59608
73.8997 rgb/1692837091.935394.png depth/1692837091.934267.png 1.67857 0.139844 2.81465 0.0221605 -0.801255 0.0169585 0.597672
73.9356 rgb/1692837091.971303.png depth/1692837091.970032.png 1.68398 0.148154 2.81696 0.0229035 -0.799574 0.0174379 0.599877
73.9736 rgb/1692837092.009314.png depth/1692837092.007425.png 1.68662 0.149432 2.82335 0.0231169 -0.798061 0.0171546 0.601889
74.0072 rgb/1692837092.042893.png depth/1692837092.041076.png 1.69268 0.145093 2.82605 0.0224328 -0.795835 0.017011 0.604858
74.0435 rgb/1692837092.079249.png depth/1692837092.077042.png 1.70639 0.140707 2.8214 0.0222521 -0.792897 0.0166651 0.608722
74.0779 rgb/1692837092.113616.png depth/1692837092.111468.png 1.71586 0.139676 2.8221 0.0221433 -0.790945 0.0172042 0.611245
74.1063 rgb/1692837092.142009.png depth/1692837092.140337.png 1.7246 0.135261 2.82422 0.0214464 -0.789274 0.0168669 0.613434
74.1395 rgb/1692837092.175254.png depth/1692837092.173583.png 1.72761 0.138178 2.83185 0.0216528 -0.788361 0.0176755 0.614578
74.1728 rgb/1692837092.208586.png depth/1692837092.206906.png 1.73493 0.142996 2.83355 0.0235084 -0.786472 0.0184737 0.616902
74.2197 rgb/1692837092.255415.png depth/1692837092.253702.png 1.74435 0.146449 2.83297 0.0248104 -0.784012 0.0200835 0.619925
74.2352 rgb/1692837092.270944.png depth/1692837092.269901.png 1.75459 0.140455 2.83816 0.0250278 -0.782179 0.0207016 0.622207
74.2653 rgb/1692837092.301014.png depth/1692837092.300123.png 1.76898 0.139259 2.83045 0.0253635 -0.779212 0.0217105 0.625871
74.3017 rgb/1692837092.337413.png depth/1692837092.336230.png 1.78163 0.147514 2.82897 0.0269785 -0.777154 0.0232584 0.628302
74.3396 rgb/1692837092.375383.png depth/1692837092.374005.png 1.78477 0.143339 2.83848 0.026026 -0.776672 0.0230022 0.628947
74.3762 rgb/1692837092.411989.png depth/1692837092.410021.png 1.79807 0.141129 2.83763 0.0257283 -0.774678 0.0223735 0.631436
74.4093 rgb/1692837092.445079.png depth/1692837092.443543.png 1.80164 0.151877 2.84392 0.0279924 -0.773286 0.0234556 0.633004
74.4388 rgb/1692837092.474500.png depth/1692837092.473185.png 1.80926 0.153142 2.84233 0.027716 -0.770902 0.023938 0.6359
74.4723 rgb/1692837092.508000.png depth/1692837092.506292.png 1.81816 0.152086 2.84263 0.0276492 -0.768785 0.0236955 0.638469
74.5055 rgb/1692837092.541253.png depth/1692837092.539623.png 1.8257 0.13921 2.84714 0.0255144 -0.767595 0.0226577 0.640026
74.5387 rgb/1692837092.574435.png depth/1692837092.572922.png 1.8378 0.136335 2.84527 0.0256568 -0.765625 0.0224548 0.642383
74.59 rgb/1692837092.625711.png depth/1692837092.623119.png 1.84416 0.147564 2.84239 0.0264023 -0.764051 0.0241795 0.644161
74.6055 rgb/1692837092.641253.png depth/1692837092.640061.png 1.85604 0.13638 2.84515 0.0240006 -0.763231 0.0224995 0.645288
74.644 rgb/1692837092.679742.png depth/1692837092.678245.png 1.86236 0.129595 2.84518 0.0224407 -0.76278 0.0212221 0.64592
74.6781 rgb/1692837092.713815.png depth/1692837092.712067.png 1.86593 0.124459 2.84865 0.0218917 -0.763121 0.0205515 0.645558
74.7018 rgb/1692837092.737529.png depth/1692837092.736379.png 1.87632 0.125559 2.84815 0.0226574 -0.762734 0.0207829 0.645982
74.7351 rgb/1692837092.770825.png depth/1692837092.769668.png 1.88289 0.130984 2.85023 0.0231225 -0.762677 0.0221588 0.645986
74.7857 rgb/1692837092.821401.png depth/1692837092.819685.png 1.89021 0.129142 2.85054 0.0230715 -0.762331 0.0223166 0.646391
74.8016 rgb/1692837092.837348.png depth/1692837092.836376.png 1.90112 0.129893 2.85001 0.0229215 -0.762125 0.0220831 0.646647
74.8334 rgb/1692837092.869141.png depth/1692837092.868044.png 1.90962 0.128808 2.85121 0.0224703 -0.762165 0.0216384 0.646631
74.8901 rgb/1692837092.925862.png depth/1692837092.923442.png 1.91535 0.133343 2.85059 0.0228375 -0.76208 0.0223355 0.646694
74.9059 rgb/1692837092.941668.png depth/1692837092.940173.png 1.9244 0.129373 2.85151 0.0226174 -0.762148 0.0215516 0.646649
74.9516 rgb/1692837092.987330.png depth/1692837092.985605.png 1.93176 0.132949 2.85409 0.0227748 -0.762418 0.0218052 0.646317
74.9694 rgb/1692837093.005155.png depth/1692837093.004017.png 1.94179 0.128424 2.85455 0.021998 -0.762552 0.0210395 0.64621
75.0199 rgb/1692837093.055655.png depth/1692837093.053960.png 1.94708 0.132784 2.85737 0.0224701 -0.763094 0.0215608 0.645536
75.0356 rgb/1692837093.071298.png depth/1692837093.070239.png 1.9563 0.122804 2.85899 0.0218005 -0.763385 0.0202858 0.645257
75.066 rgb/1692837093.101735.png depth/1692837093.100791.png 1.96282 0.126651 2.86163 0.0224019 -0.763808 0.0209429 0.644715
75.1023 rgb/1692837093.138049.png depth/1692837093.136829.png 1.971 0.132783 2.86246 0.0239134 -0.763451 0.021575 0.645062
75.1429 rgb/1692837093.178634.png depth/1692837093.176570.png 1.98211 0.129738 2.86151 0.0227978 -0.76309 0.0212462 0.64554
75.177 rgb/1692837093.212761.png depth/1692837093.210818.png 1.98503 0.137409 2.86405 0.0232432 -0.763251 0.0216993 0.64532
75.2098 rgb/1692837093.245559.png depth/1692837093.243946.png 1.99433 0.12987 2.8665 0.0222576 -0.763344 0.0205889 0.64528
75.2392 rgb/1692837093.274958.png depth/1692837093.273462.png 2.00507 0.131619 2.864 0.0227633 -0.763007 0.0206485 0.64566
75.2757 rgb/1692837093.311467.png depth/1692837093.309643.png 2.00957 0.134978 2.86562 0.0231259 -0.763365 0.020826 0.645218
75.309 rgb/1692837093.344768.png depth/1692837093.342909.png 2.01855 0.130892 2.86782 0.0224437 -0.763458 0.0201974 0.645152
75.3424 rgb/1692837093.378121.png depth/1692837093.376261.png 2.02302 0.137361 2.87257 0.0228569 -0.763915 0.0210135 0.644569
75.3757 rgb/1692837093.411457.png depth/1692837093.409649.png 2.03242 0.131963 2.87025 0.0221436 -0.763609 0.0202315 0.644982
75.4089 rgb/1692837093.444628.png depth/1692837093.443070.png 2.03805 0.135547 2.87344 0.0228792 -0.763767 0.0205398 0.64476
75.4386 rgb/1692837093.474326.png depth/1692837093.472863.png 2.04241 0.137018 2.88255 0.0232349 -0.764521 0.0208539 0.643842
75.4737 rgb/1692837093.509392.png depth/1692837093.507616.png 2.06004 0.139437 2.87042 0.0235287 -0.762738 0.0210534 0.645937
75.5081 rgb/1692837093.543821.png depth/1692837093.541997.png 2.06603 0.137884 2.87493 0.0230724 -0.763312 0.0206746 0.645287
75.5518 rgb/1692837093.587512.png depth/1692837093.585792.png 2.07004 0.134157 2.88211 0.0226723 -0.764423 0.0199859 0.644006
75.5696 rgb/1692837093.605313.png depth/1692837093.604287.png 2.08104 0.140694 2.88411 0.0241448 -0.764457 0.0203673 0.6439
75.5996 rgb/1692837093.635290.png depth/1692837093.634425.png 2.08904 0.139587 2.88479 0.0235471 -0.764438 0.0200568 0.643954
75.6358 rgb/1692837093.671547.png depth/1692837093.670269.png 2.09575 0.137817 2.88408 0.0228591 -0.764133 0.0193682 0.644362
75.6773 rgb/1692837093.713064.png depth/1692837093.711081.png 2.10073 0.137532 2.89057 0.022497 -0.76473 0.0190138 0.643678
75.7108 rgb/1692837093.746525.png depth/1692837093.744451.png 2.10773 0.139332 2.89269 0.0231024 -0.764666 0.0186315 0.643743
75.7438 rgb/1692837093.779504.png depth/1692837093.777841.png 2.1122 0.133728 2.89373 0.0224097 -0.764603 0.0180821 0.643858
75.7732 rgb/1692837093.808891.png depth/1692837093.807372.png 2.12452 0.127457 2.89225 0.0218788 -0.764143 0.0174465 0.64444
75.8178 rgb/1692837093.853505.png depth/1692837093.851766.png 2.13588 0.136608 2.88828 0.023336 -0.763398 0.018743 0.645235
75.8356 rgb/1692837093.871350.png depth/1692837093.870299.png 2.14608 0.133983 2.89014 0.0229053 -0.763659 0.0184667 0.64495
75.8665 rgb/1692837093.902279.png depth/1692837093.901413.png 2.15242 0.136866 2.89566 0.0233974 -0.764184 0.0181999 0.644316
75.923 rgb/1692837093.958726.png depth/1692837093.956450.png 2.17236 0.13338 2.93534 0.022134 -0.767969 0.0185306 0.639836
75.938 rgb/1692837093.973689.png depth/1692837093.972570.png 2.17907 0.133741 2.93486 0.0222713 -0.767499 0.018775 0.640388
75.9666 rgb/1692837094.002377.png depth/1692837094.001479.png 2.18803 0.13145 2.94114 0.0222711 -0.767602 0.0187706 0.640265
76.0248 rgb/1692837094.060512.png depth/1692837094.057674.png 2.19485 0.131505 2.94108 0.0221412 -0.766858 0.0193575 0.641142
76.0403 rgb/1692837094.076030.png depth/1692837094.074802.png 2.20551 0.132078 2.94377 0.0218762 -0.766605 0.0200895 0.641431
76.068 rgb/1692837094.103710.png depth/1692837094.102594.png 2.21269 0.132844 2.94384 0.0219096 -0.76647 0.020432 0.641582
76.1037 rgb/1692837094.139434.png depth/1692837094.138115.png 2.2199 0.131974 2.94566 0.0217053 -0.766498 0.0203497 0.641557
76.1391 rgb/1692837094.174853.png depth/1692837094.173416.png 2.229 0.130588 2.95144 0.021501 -0.7669 0.0203949 0.641082
76.1754 rgb/1692837094.211170.png depth/1692837094.209239.png 2.23569 0.128129 2.95134 0.0208299 -0.766977 0.0203823 0.641012
76.2205 rgb/1692837094.256243.png depth/1692837094.254490.png 2.24511 0.129179 2.95235 0.020978 -0.767219 0.0204696 0.640715
76.2363 rgb/1692837094.272024.png depth/1692837094.270953.png 2.25322 0.126258 2.95532 0.021024 -0.767647 0.0201643 0.640211
76.2864 rgb/1692837094.322106.png depth/1692837094.320341.png 2.26131 0.130253 2.95721 0.0217768 -0.767584 0.0209714 0.640235
76.3039 rgb/1692837094.339598.png depth/1692837094.338578.png 2.26799 0.128284 2.95864 0.0211976 -0.767631 0.0209889 0.640197
76.3547 rgb/1692837094.390402.png depth/1692837094.388654.png 2.27769 0.121041 2.9632 0.0196275 -0.768158 0.0201263 0.639642
76.3701 rgb/1692837094.405820.png depth/1692837094.404811.png 2.28534 0.121348 2.9642 0.0193743 -0.768413 0.0196535 0.639359
76.4205 rgb/1692837094.456274.png depth/1692837094.454523.png 2.30002 0.116732 2.94769 0.0195846 -0.766894 0.0182346 0.641215
76.439 rgb/1692837094.474705.png depth/1692837094.473246.png 2.30633 0.11631 2.94791 0.0199431 -0.766779 0.0182324 0.641342
76.491 rgb/1692837094.526742.png depth/1692837094.524355.png 2.315 0.116576 2.95103 0.0200408 -0.766778 0.018794 0.641324
76.5063 rgb/1692837094.542044.png depth/1692837094.540849.png 2.32415 0.117467 2.95264 0.0203276 -0.766612 0.0193718 0.641496
76.5353 rgb/1692837094.571022.png depth/1692837094.569632.png 2.33285 0.117821 2.95671 0.0202527 -0.766826 0.019464 0.64124
76.5889 rgb/1692837094.624684.png depth/1692837094.622798.png 2.34158 0.119234 2.94745 0.0201075 -0.765638 0.0198391 0.642651
76.6042 rgb/1692837094.639988.png depth/1692837094.638953.png 2.35056 0.119558 2.95283 0.0202029 -0.766004 0.0202109 0.6422
76.6338 rgb/1692837094.669548.png depth/1692837094.668626.png 2.35907 0.120763 2.9526 0.0200563 -0.765873 0.0206466 0.642347
76.6693 rgb/1692837094.704996.png depth/1692837094.703844.png 2.36741 0.122422 2.95464 0.0202129 -0.766055 0.0205609 0.642127
76.7233 rgb/1692837094.759031.png depth/1692837094.756849.png 2.37453 0.121202 2.95693 0.0197521 -0.766372 0.0202826 0.641773
76.7384 rgb/1692837094.774105.png depth/1692837094.773036.png 2.38198 0.121564 2.95856 0.0198063 -0.766621 0.020363 0.641471
76.7672 rgb/1692837094.802967.png depth/1692837094.802055.png 2.39535 0.099006 2.95258 0.0181008 -0.766185 0.0183081 0.642104
76.8079 rgb/1692837094.843659.png depth/1692837094.841983.png 2.4038 0.0983243 2.95306 0.0185118 -0.765937 0.0184017 0.642385
76.8415 rgb/1692837094.877215.png depth/1692837094.875482.png 2.4129 0.0992788 2.9575 0.0187614 -0.7658 0.0188808 0.642528
76.8748 rgb/1692837094.910524.png depth/1692837094.908868.png 2.42127 0.10003 2.95915 0.0181447 -0.765813 0.0192471 0.64252
76.9082 rgb/1692837094.943976.png depth/1692837094.942228.png 2.42864 0.102912 2.96062 0.017708 -0.765874 0.0194772 0.642452
76.9415 rgb/1692837094.977279.png depth/1692837094.975614.png 2.43148 0.100106 2.95556 0.017358 -0.765593 0.0188586 0.642815
76.9749 rgb/1692837095.010620.png depth/1692837095.009002.png 2.43984 0.101326 2.95785 0.0175497 -0.765763 0.0188384 0.642608
77.0083 rgb/1692837095.044022.png depth/1692837095.042380.png 2.447 0.10172 2.95927 0.0176683 -0.765929 0.0185566 0.642414
77.0416 rgb/1692837095.077304.png depth/1692837095.075688.png 2.45839 0.0978644 2.9663 0.0166789 -0.76655 0.018344 0.641707
77.075 rgb/1692837095.110701.png depth/1692837095.109033.png 2.46637 0.0981942 2.96844 0.0166739 -0.766563 0.01817 0.641696
77.1087 rgb/1692837095.144434.png depth/1692837095.142418.png 2.47251 0.0976416 2.96756 0.0167829 -0.766295 0.0179014 0.64202
77.1417 rgb/1692837095.177450.png depth/1692837095.175697.png 2.48054 0.0983063 2.96967 0.0168001 -0.766196 0.0182466 0.642128
77.1752 rgb/1692837095.210920.png depth/1692837095.209214.png 2.48842 0.0978156 2.97217 0.0170264 -0.766265 0.0183281 0.642038
77.2087 rgb/1692837095.244483.png depth/1692837095.242512.png 2.49662 0.102621 2.97635 0.016998 -0.766452 0.0195446 0.641779
77.2551 rgb/1692837095.290805.png depth/1692837095.289046.png 2.50451 0.104801 2.97829 0.0165668 -0.766776 0.0196648 0.641399
77.271 rgb/1692837095.306750.png depth/1692837095.305388.png 2.51121 0.105539 2.97938 0.016625 -0.767176 0.0188495 0.640944
77.3147 rgb/1692837095.350444.png depth/1692837095.348672.png 2.51902 0.101775 2.9777 0.0170791 -0.767021 0.0173219 0.641161
77.3422 rgb/1692837095.377911.png depth/1692837095.376152.png 2.52569 0.100779 2.97922 0.0167096 -0.766568 0.0175194 0.641706
77.3705 rgb/1692837095.406248.png depth/1692837095.405066.png 2.53295 0.101924 2.98046 0.0164365 -0.766191 0.0179931 0.642151
77.4054 rgb/1692837095.441162.png depth/1692837095.439796.png 2.54005 0.10345 2.98215 0.0165232 -0.766154 0.018211 0.642187
77.4409 rgb/1692837095.476681.png depth/1692837095.475157.png 2.55042 0.0995336 2.98313 0.01622 -0.765981 0.0179507 0.642408
77.4774 rgb/1692837095.513175.png depth/1692837095.511611.png 2.5581 0.0998174 2.98601 0.0161567 -0.765842 0.0181165 0.642571
77.5109 rgb/1692837095.546630.png depth/1692837095.544696.png 2.56422 0.100353 2.98376 0.015561 -0.765559 0.0188349 0.642902
77.5439 rgb/1692837095.579604.png depth/1692837095.578042.png 2.57255 0.10126 2.98586 0.0161337 -0.765799 0.0191593 0.642592
77.5736 rgb/1692837095.609321.png depth/1692837095.607868.png 2.58103 0.108684 2.98719 0.017383 -0.766096 0.019414 0.642198
77.607 rgb/1692837095.642729.png depth/1692837095.641210.png 2.58923 0.107906 2.98887 0.017487 -0.766206 0.0190741 0.642074
77.6403 rgb/1692837095.676006.png depth/1692837095.674484.png 2.59732 0.104135 2.99435 0.0170781 -0.766619 0.0188944 0.641597
77.6893 rgb/1692837095.725073.png depth/1692837095.723315.png 2.60468 0.104844 2.99471 0.0172956 -0.766463 0.0193338 0.641764
77.7047 rgb/1692837095.740410.png depth/1692837095.739379.png 2.61396 0.104021 2.99683 0.0175203 -0.766612 0.0190594 0.641589
77.7345 rgb/1692837095.770208.png depth/1692837095.769307.png 2.62208 0.105409 2.99903 0.0173364 -0.766571 0.0192804 0.641636
77.7702 rgb/1692837095.805958.png depth/1692837095.805085.png 2.63021 0.105933 3.00252 0.0171423 -0.766663 0.0193739 0.641529
77.8236 rgb/1692837095.859328.png depth/1692837095.857298.png 2.63743 0.0993067 3.00224 0.0167057 -0.766523 0.018364 0.641737
77.8388 rgb/1692837095.874504.png depth/1692837095.873487.png 2.64538 0.0997714 3.00408 0.016807 -0.766477 0.0185573 0.641784
77.8683 rgb/1692837095.904032.png depth/1692837095.902906.png 2.65249 0.0991604 3.00453 0.0171661 -0.766232 0.0187819 0.64206
77.9034 rgb/1692837095.939162.png depth/1692837095.937960.png 2.66231 0.0985668 3.00699 0.016644 -0.766059 0.019481 0.642259
77.942 rgb/1692837095.977768.png depth/1692837095.976050.png 2.67075 0.100757 3.01043 0.0164501 -0.766365 0.0198405 0.641888
77.9793 rgb/1692837096.015037.png depth/1692837096.012949.png 2.67795 0.0997165 3.01132 0.0165154 -0.766559 0.0195309 0.641664
78.0126 rgb/1692837096.048372.png depth/1692837096.046337.png 2.68766 0.101305 3.01939 0.0169859 -0.766933 0.0197161 0.6412
78.0528 rgb/1692837096.088565.png depth/1692837096.086757.png 2.69518 0.103691 3.02013 0.0166046 -0.766853 0.0203708 0.641284
78.0724 rgb/1692837096.108139.png depth/1692837096.106943.png 2.70274 0.104496 3.02172 0.0161667 -0.766902 0.0202719 0.64124
78.1029 rgb/1692837096.138592.png depth/1692837096.137365.png 2.71072 0.103641 3.02373 0.0159798 -0.767137 0.019761 0.64098
78.1578 rgb/1692837096.193568.png depth/1692837096.191263.png 2.71709 0.0993866 3.02174 0.0159797 -0.766922 0.0190756 0.641258
78.1729 rgb/1692837096.208651.png depth/1692837096.207489.png 2.72484 0.0980545 3.02417 0.0162131 -0.7667 0.019116 0.641516
78.2152 rgb/1692837096.250895.png depth/1692837096.249169.png 2.73212 0.094554 3.02937 0.0158286 -0.766842 0.0196322 0.64134
78.2436 rgb/1692837096.279291.png depth/1692837096.277450.png 2.74111 0.0970448 3.03321 0.0160182 -0.766829 0.0205467 0.641322
78.2734 rgb/1692837096.309182.png depth/1692837096.307765.png 2.75009 0.0979427 3.03557 0.0158816 -0.766937 0.0203604 0.641203
78.3068 rgb/1692837096.342524.png depth/1692837096.341128.png 2.75831 0.0992615 3.04055 0.0152744 -0.767357 0.020071 0.640724
78.3401 rgb/1692837096.375811.png depth/1692837096.374417.png 2.76514 0.098934 3.04152 0.0148131 -0.767413 0.0197992 0.640676
78.3759 rgb/1692837096.411642.png depth/1692837096.409971.png 2.7728 0.100218 3.0439 0.0145541 -0.767509 0.0196707 0.640571
78.4092 rgb/1692837096.444957.png depth/1692837096.443312.png 2.78005 0.100574 3.0461 0.01427 -0.767729 0.0189596 0.640335
78.4426 rgb/1692837096.478329.png depth/1692837096.476714.png 2.78582 0.101304 3.04554 0.0136206 -0.76783 0.018969 0.640228
78.476 rgb/1692837096.511732.png depth/1692837096.510122.png 2.79204 0.100035 3.04569 0.0134995 -0.768069 0.0186736 0.639953
78.5213 rgb/1692837096.557071.png depth/1692837096.555303.png 2.80079 0.100472 3.04819 0.0140083 -0.768363 0.018547 0.639592
78.539 rgb/1692837096.574702.png depth/1692837096.573630.png 2.80974 0.0983033 3.05077 0.013979 -0.76833 0.018414 0.639636
78.5872 rgb/1692837096.622961.png depth/1692837096.621237.png 2.81836 0.0991408 3.05566 0.0140661 -0.768182 0.0186937 0.639804
78.6052 rgb/1692837096.640931.png depth/1692837096.639816.png 2.82552 0.102113 3.05582 0.0133962 -0.767971 0.0192796 0.640055
78.6353 rgb/1692837096.671031.png depth/1692837096.670141.png 2.83215 0.0938751 3.06028 0.0126468 -0.768126 0.0178707 0.639924
78.6716 rgb/1692837096.707311.png depth/1692837096.706070.png 2.83949 0.0939984 3.06344 0.0122076 -0.767913 0.0181145 0.640181
78.724 rgb/1692837096.759737.png depth/1692837096.757719.png 2.84661 0.0951159 3.06597 0.0120531 -0.767722 0.0188596 0.640392
78.7391 rgb/1692837096.774880.png depth/1692837096.773882.png 2.85523 0.0963876 3.06375 0.0118602 -0.767642 0.0193822 0.640476
78.7874 rgb/1692837096.823105.png depth/1692837096.821323.png 2.86278 0.0968224 3.06573 0.0119325 -0.767961 0.0191885 0.640098
78.8054 rgb/1692837096.841182.png depth/1692837096.839988.png 2.87046 0.0978733 3.06703 0.0115736 -0.768158 0.0191168 0.639871
78.8354 rgb/1692837096.871102.png depth/1692837096.870225.png 2.87625 0.0978521 3.06779 0.0110823 -0.768653 0.0193982 0.639276
78.8719 rgb/1692837096.907654.png depth/1692837096.906310.png 2.88476 0.097785 3.07163 0.0118992 -0.769387 0.0190875 0.638387
78.9097 rgb/1692837096.945452.png depth/1692837096.943727.png 2.89105 0.096199 3.07244 0.0127109 -0.769439 0.0188837 0.638314
78.9431 rgb/1692837096.978800.png depth/1692837096.977175.png 2.9004 0.0966277 3.07559 0.0126578 -0.769291 0.019675 0.638471
78.9764 rgb/1692837097.012093.png depth/1692837097.010496.png 2.90804 0.0985779 3.07413 0.0124665 -0.76944 0.0200903 0.638281
79.0217 rgb/1692837097.057413.png depth/1692837097.055955.png 2.91685 0.098856 3.07634 0.0129993 -0.769837 0.0194423 0.637812
79.0391 rgb/1692837097.074872.png depth/1692837097.073853.png 2.92537 0.0972683 3.07912 0.0134757 -0.769809 0.0190119 0.637849
79.0875 rgb/1692837097.123200.png depth/1692837097.121439.png 2.93342 0.098853 3.08121 0.0131342 -0.769519 0.0197228 0.638185
79.1054 rgb/1692837097.141118.png depth/1692837097.140103.png 2.94054 0.0988389 3.08128 0.0130791 -0.769478 0.0195181 0.63824
79.1355 rgb/1692837097.171195.png depth/1692837097.170302.png 2.9476 0.0987082 3.08263 0.0133533 -0.769539 0.018987 0.638177
79.172 rgb/1692837097.207745.png depth/1692837097.206441.png 2.95496 0.106192 3.08867 0.0138047 -0.769689 0.0195925 0.637969
79.2241 rgb/1692837097.259850.png depth/1692837097.258024.png 2.9622 0.10704 3.08951 0.013771 -0.769525 0.0201511 0.63815
79.2393 rgb/1692837097.275021.png depth/1692837097.274037.png 2.97119 0.106309 3.08998 0.0141071 -0.769391 0.0202968 0.638299
79.269 rgb/1692837097.304734.png depth/1692837097.303856.png 2.97971 0.106705 3.09344 0.0148992 -0.769336 0.0207115 0.638334
79.3242 rgb/1692837097.359906.png depth/1692837097.358101.png 2.98846 0.107679 3.09473 0.0148913 -0.769418 0.0211403 0.638221
79.3394 rgb/1692837097.375146.png depth/1692837097.374111.png 2.99603 0.108532 3.09552 0.0149748 -0.769462 0.0208983 0.638175
79.3691 rgb/1692837097.404840.png depth/1692837097.403937.png 3.00244 0.107199 3.09582 0.0150778 -0.769322 0.0207315 0.638346
79.4242 rgb/1692837097.459914.png depth/1692837097.458142.png 3.01091 0.0993975 3.09977 0.0145107 -0.76954 0.020522 0.638103
79.4414 rgb/1692837097.477138.png depth/1692837097.475952.png 3.0193 0.0985895 3.10116 0.014905 -0.769551 0.0201656 0.638093
79.4709 rgb/1692837097.506622.png depth/1692837097.505084.png 3.02646 0.0993259 3.1026 0.0147653 -0.769472 0.0203206 0.638187
